refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science
RS03AXPS-PC03A-4B-PHSENA302,2025-12-08,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-12-15,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-12-22,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2025-12-29,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-01-05,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-01-12,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-01-19,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-01-26,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-02-02,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-02-09,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-02-16,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-02-23,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-03-02,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-03-09,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-03-16,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-03-23,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-03-30,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-06,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-13,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-20,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-04-27,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-04,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-11,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-18,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-05-25,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-01,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-08,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
RS03AXPS-PC03A-4B-PHSENA302,2026-06-15,182 KiB,182 KiB,100.0,182 KiB,100.0,100.0
CE04OSBP-LJ01C-10-PHSEND107,2025-10-06,182 KiB,182 KiB,100.0,182 KiB,100.0,93.5
CE04OSBP-LJ01C-10-PHSEND107,2025-10-13,182 KiB,182 KiB,100.0,182 KiB,100.0,95.8
CE04OSBP-LJ01C-10-PHSEND107,2025-10-20,182 KiB,182 KiB,100.0,182 KiB,100.0,93.5
CE04OSBP-LJ01C-10-PHSEND107,2025-10-27,182 KiB,182 KiB,100.0,182 KiB,100.0,92.3
CE04OSBP-LJ01C-10-PHSEND107,2025-11-03,182 KiB,182 KiB,100.0,182 KiB,100.0,93.5
CE04OSBP-LJ01C-10-PHSEND107,2025-11-10,182 KiB,182 KiB,100.0,182 KiB,100.0,95.2
CE04OSBP-LJ01C-10-PHSEND107,2025-11-17,182 KiB,182 KiB,100.0,182 KiB,100.0,95.8
CE04OSBP-LJ01C-10-PHSEND107,2025-11-24,182 KiB,182 KiB,100.0,182 KiB,100.0,92.9
CE04OSBP-LJ01C-10-PHSEND107,2025-12-01,182 KiB,182 KiB,100.0,182 KiB,100.0,92.3
CE04OSBP-LJ01C-10-PHSEND107,2025-12-08,182 KiB,182 KiB,100.0,182 KiB,100.0,94.6
CE04OSBP-LJ01C-10-PHSEND107,2025-12-15,182 KiB,182 KiB,100.0,182 KiB,100.0,89.3
CE04OSBP-LJ01C-10-PHSEND107,2025-12-22,182 KiB,182 KiB,100.0,182 KiB,100.0,86.9
CE04OSBP-LJ01C-10-PHSEND107,2025-12-29,182 KiB,182 KiB,100.0,182 KiB,100.0,91.7
CE04OSBP-LJ01C-10-PHSEND107,2026-01-05,182 KiB,182 KiB,100.0,182 KiB,100.0,95.8
CE04OSBP-LJ01C-10-PHSEND107,2026-01-12,182 KiB,182 KiB,100.0,182 KiB,100.0,94.6
CE04OSBP-LJ01C-10-PHSEND107,2026-01-19,182 KiB,182 KiB,100.0,182 KiB,100.0,91.7
CE04OSBP-LJ01C-10-PHSEND107,2026-01-26,182 KiB,182 KiB,100.0,182 KiB,100.0,90.5
CE04OSBP-LJ01C-10-PHSEND107,2026-02-02,182 KiB,182 KiB,100.0,182 KiB,100.0,96.4
CE04OSBP-LJ01C-10-PHSEND107,2026-02-09,182 KiB,182 KiB,100.0,182 KiB,100.0,95.8
CE04OSBP-LJ01C-10-PHSEND107,2026-02-16,182 KiB,182 KiB,100.0,182 KiB,100.0,90.5
CE04OSBP-LJ01C-10-PHSEND107,2026-02-23,182 KiB,182 KiB,100.0,182 KiB,100.0,91.7
CE04OSBP-LJ01C-10-PHSEND107,2026-03-02,182 KiB,182 KiB,100.0,182 KiB,100.0,92.9
CE04OSBP-LJ01C-10-PHSEND107,2026-03-09,182 KiB,182 KiB,100.0,182 KiB,100.0,94.6
CE04OSBP-LJ01C-10-PHSEND107,2026-03-16,182 KiB,182 KiB,100.0,182 KiB,100.0,95.8
CE04OSBP-LJ01C-10-PHSEND107,2026-03-23,182 KiB,182 KiB,100.0,182 KiB,100.0,95.2
CE04OSBP-LJ01C-10-PHSEND107,2026-03-30,182 KiB,182 KiB,100.0,182 KiB,100.0,93.5
CE04OSBP-LJ01C-10-PHSEND107,2026-04-06,182 KiB,182 KiB,100.0,182 KiB,100.0,91.7
CE04OSBP-LJ01C-10-PHSEND107,2026-04-13,182 KiB,182 KiB,100.0,182 KiB,100.0,92.9
CE04OSBP-LJ01C-10-PHSEND107,2026-04-20,182 KiB,182 KiB,100.0,182 KiB,100.0,94.6
CE04OSBP-LJ01C-10-PHSEND107,2026-04-27,182 KiB,182 KiB,100.0,182 KiB,100.0,96.4
CE04OSBP-LJ01C-10-PHSEND107,2026-05-04,182 KiB,182 KiB,100.0,182 KiB,100.0,89.9
CE04OSBP-LJ01C-10-PHSEND107,2026-05-11,182 KiB,182 KiB,100.0,182 KiB,100.0,93.9
CE04OSBP-LJ01C-10-PHSEND107,2026-05-18,182 KiB,182 KiB,100.0,182 KiB,100.0,94.6
CE04OSBP-LJ01C-10-PHSEND107,2026-05-25,182 KiB,182 KiB,100.0,182 KiB,100.0,88.7
CE04OSBP-LJ01C-10-PHSEND107,2026-06-01,182 KiB,182 KiB,100.0,182 KiB,100.0,95.8
CE04OSBP-LJ01C-10-PHSEND107,2026-06-08,182 KiB,182 KiB,100.0,182 KiB,100.0,92.3
CE04OSBP-LJ01C-10-PHSEND107,2026-06-15,182 KiB,182 KiB,100.0,182 KiB,100.0,91.7
CE04OSPS-PC01B-4C-PHSENH109,2025-10-06,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-10-13,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-10-20,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2025-10-27,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-11-03,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-11-10,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-11-17,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2025-11-24,142 KiB,140 KiB,101.4,140 KiB,101.4,
CE04OSPS-PC01B-4C-PHSENH109,2025-12-01,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2025-12-08,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2025-12-15,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-12-22,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2025-12-29,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-01-05,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-01-12,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-01-19,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-01-26,139 KiB,140 KiB,99.3,140 KiB,99.3,
CE04OSPS-PC01B-4C-PHSENH109,2026-02-02,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-02-09,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-02-16,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-02-23,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-03-02,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-03-09,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-03-16,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-03-23,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-03-30,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-04-06,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-04-13,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-04-20,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-04-27,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-05-04,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-05-11,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-05-18,141 KiB,140 KiB,100.7,140 KiB,100.7,
CE04OSPS-PC01B-4C-PHSENH109,2026-05-25,142 KiB,140 KiB,101.4,140 KiB,101.4,
CE04OSPS-PC01B-4C-PHSENH109,2026-06-01,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-06-08,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE04OSPS-PC01B-4C-PHSENH109,2026-06-15,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-10-06,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-10-13,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-10-20,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-10-27,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-11-03,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-11-10,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-11-17,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-11-24,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-12-01,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-12-08,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-12-15,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-12-22,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2025-12-29,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-01-05,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-01-12,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-01-19,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-01-26,149 KiB,140 KiB,106.4,140 KiB,106.4,
CE02SHBP-LJ01D-10-PHSENH110,2026-02-02,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-02-09,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-02-16,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-02-23,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-03-02,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-03-09,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-03-16,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-03-23,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-03-30,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-04-06,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-04-13,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-04-20,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-04-27,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-05-04,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-05-11,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-05-18,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-05-25,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-06-01,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-06-08,140 KiB,140 KiB,100.0,140 KiB,100.0,
CE02SHBP-LJ01D-10-PHSENH110,2026-06-15,140 KiB,140 KiB,100.0,140 KiB,100.0,
RS01SLBS-MJ01A-06-PRESTA101,2025-10-06,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-10-13,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-10-20,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-10-27,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-11-03,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-11-10,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-11-17,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-11-24,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-12-01,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-12-08,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-12-15,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-12-22,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2025-12-29,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-01-05,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-01-12,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-01-19,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-01-26,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-02-02,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-02-09,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-02-16,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-02-23,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-03-02,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-03-09,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-03-16,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-03-23,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-03-30,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-06,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-13,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-20,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-04-27,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-04,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-11,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-18,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-05-25,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-01,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-08,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS01SLBS-MJ01A-06-PRESTA101,2026-06-15,133 MiB,133 MiB,100.0,133 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-10-06,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-10-13,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-10-20,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-10-27,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-11-03,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-11-10,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-11-17,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-11-24,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-12-01,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-12-08,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-12-15,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-12-22,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2025-12-29,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-01-05,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-01-12,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-01-19,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-01-26,8.4 MiB,8.4 MiB,100.0,8.4 MiB,100.0,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-02-02,7.6 MiB,8.4 MiB,90.5,8.4 MiB,90.5,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-02-09,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-02-16,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-02-23,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-03-02,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-03-09,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-03-16,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-03-23,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-03-30,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-06,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-13,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-20,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-04-27,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-04,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-11,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-18,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-05-25,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-01,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-08,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS03AXBS-MJ03A-06-PRESTA301,2026-06-15,7 MiB,8.4 MiB,83.3,8.4 MiB,83.3,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-10-06,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-10-13,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-10-20,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-10-27,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-11-03,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-11-10,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-11-17,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-11-24,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-12-01,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-12-08,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-12-15,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-12-22,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2025-12-29,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-01-05,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-01-12,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-01-19,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-01-26,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-02-02,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-02-09,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
RS01SUM1-LJ01B-09-PRESTB102,2026-02-16,105 MiB,133 MiB,78.9,133 MiB,78.9,100.0
